fips,partisan_lean_r
19131,0.6489491054368595
19133,0.7216204506065858
19135,0.7486734201640135
19137,0.6887966804979253
19139,0.5662350850469662
19141,0.7996267164378082
19143,0.8148493320907114
19145,0.706180622173496
19147,0.7186495176848875
19149,0.7652716962170698
19151,0.7632241813602015
19153,0.4391872062857299
19155,0.5929837202494878
19157,0.5774746765620299
19159,0.7510249720462169
19161,0.7525697503671072
19163,0.5123073665912662
19165,0.7092198581560284
19167,0.8502197976802076
19169,0.4403455284552846
19171,0.6259017919478707
19173,0.7735542560103964
19175,0.6744496330887259
19177,0.7689122032026505
19179,0.6505387413355295
19181,0.5965954320004898
19183,0.6163102761665656
19185,0.7778134017313242
19187,0.649467257272836
19189,0.6461702505775724
19191,0.5388614068919259
19193,0.608543844026808
19195,0.6346423562412342
19197,0.6752541184717841
20001,0.7194642857142857
20003,0.7908203640200475
20005,0.6769124741557546
20007,0.8543778801843318
20009,0.7762535477767266
20011,0.7612598904443092
20013,0.7294504462188821
20015,0.695681846382926
20017,0.7455540355677155
20019,0.8506876227897839
20021,0.7553057244464839
20023,0.8333333333333334
20025,0.8550295857988166
20027,0.7658643326039387
20029,0.795156906350383
20031,0.7701622115604295
20033,0.8318077803203662
20035,0.6930766382821177
20037,0.6173625566303416
20039,0.8381542699724518
20041,0.7670603674540682
20043,0.810455689124965
20045,0.3019072724453404
20047,0.8211189913317573
20049,0.8393124065769806
20051,0.7211161275997335
20053,0.7534445250181291
20055,0.6646262289000185
20057,0.6828793774319066
20059,0.690352533836953
20061,0.5771035687002074
20063,0.8789398280802292
20065,0.8197358197358198
20067,0.8076576576576576
20069,0.8376652986776105
20071,0.8600337268128162
20073,0.7971567267683772
20075,0.8233128834355828
20077,0.810958904109589
20079,0.5962327489742634
20081,0.8176838810641628
20083,0.8457556935817805
20085,0.7038924930491196
20087,0.6743225546489372
20089,0.8703939008894537
20091,0.4486793879806853
20093,0.8316679477325134
20095,0.7902204205725868
20097,0.8500451671183379
20099,0.682994571392501
20101,0.8410438908659549
20103,0.603469505020932
20105,0.8181818181818182
20107,0.8159888357256778
20109,0.8471428571428572
20111,0.5629149064574532
20113,0.6959727736812252
20115,0.7345826235093696
20117,0.7334943639291466
20119,0.8418879056047197
20121,0.687931495852288
20123,0.8221941992433796
20125,0.7464834016558155
20127,0.7238538681948424
20129,0.8575471698113207
20131,0.8282918149466192
20133,0.7312794811320755
20135,0.8840792369772561
20137,0.8290748898678414
20139,0.7268119614799797
20141,0.8325817361894025
20143,0.8241758241758241
20145,0.748785046728972
20147,0.8576629049872588
20149,0.7282511876484561
20151,0.7481626653601176
20153,0.8510334996436208
20155,0.6624721603563475
20157,0.8190749079001228
20159,0.7748361069087242
20161,0.4783449183564348
20163,0.8496448303078137
20165,0.8188044831880449
20167,0.7973341411693426
20169,0.6487987600103332
20171,0.863231850117096
20173,0.5609006686839254
20175,0.6863088718510405
20177,0.4876740121487674
20179,0.8951201747997086
20181,0.8333976089471654
20183,0.8349950149551346
20185,0.8108957569408067
20187,0.8087349397590361
20189,0.8692098092643051
20191,0.7403545359749739
20193,0.8206877729257642
20195,0.8462507876496534
20197,0.7340980187695516
20199,0.9171122994652406
20201,0.8381481481481482
20203,0.8604651162790697
20205,0.8032195392728282
20207,0.800132802124834
20209,0.372850875459468
21001,0.8519674506743953
21003,0.830749628371204
21005,0.7372039724980901
21007,0.8148238747553816
21009,0.7585736653366332
21011,0.7498608276118018
21013,0.8387062225554247
21015,0.6774806328099492
21017,0.659045621394861
21019,0.6855520022910601
21021,0.6373251687426066
21023,0.8198263386396527
21025,0.789360453745355
21027,0.7845908819430619
21029,0.7478870956537848
21031,0.8254796364860316
21033,0.7853910795087266
21035,0.6813297118564006
21037,0.5890025257753302
21039,0.8360153256704981
21041,0.7488198757763975
21043,0.7864273204903678
21045,0.8779661016949153
21047,0.6613446541460939
21049,0.6687933736288336
21051,0.8951709458560596
21053,0.8762295081967213
21055,0.8355788423153693
21057,0.8496656004652515
21059,0.6523679010771878
21061,0.8080678725788378
21063,0.8021298522844383
21065,0.8095086659246303
21067,0.3989023524992696
21069,0.7968571428571428
21071,0.7876038338658147
21073,0.5144277447667871
21075,0.6951048951048951
21077,0.7937196834311974
21079,0.7946618817988113
21081,0.8173731030873888
21083,0.8021345485070153
21085,0.8028110789582472
21087,0.8593136417961413
21089,0.7460856550771356
21091,0.7284696740772717
21093,0.6382022471910113
21095,0.8772149460708782
21097,0.7361942781104458
21099,0.7956950885955524
21101,0.6397073765494818
21103,0.7546445380232846
21105,0.8003866602223296
21107,0.748149230469511
21109,0.9029322548028312
21111,0.4087933282241119
21113,0.6700945803933344
21115,0.8470172521305341
21117,0.5989984544049459
21119,0.7882725304014659
21121,0.8496503496503497
21123,0.7953981813171672
21125,0.8433510256778081
21127,0.8314059646987219
21129,0.8278810408921933
21131,0.8969474408997016
21133,0.8123368920521945
21135,0.8734486977801084
21137,0.8005256479970999
21139,0.8087288817377313
21141,0.7692307692307693
21143,0.7611655122999761
21145,0.6684723048501737
21147,0.8905168249879246
21149,0.7722857759551047
21151,0.6449827296076521
21153,0.8130451270383011
21155,0.7113186813186814
21157,0.7771464287743621
21159,0.9146374829001368
21161,0.7116991643454039
21163,0.7528861817409165
21165,0.778554070473876
21167,0.7453762351152774
21169,0.8190866510538641
21171,0.8814996232102487
21173,0.725641625711834
21175,0.8101619207146845
21177,0.766269812285443
21179,0.7028636483054558
21181,0.7384754444109671
21183,0.7936899862825789
21185,0.602953884829916
21187,0.8070622497269749
21189,0.8836324089178902
21191,0.8105797101449276
21193,0.79193354683747
21195,0.8220162031236949
21197,0.7634328358208955
21199,0.821150512214342
21201,0.7998251748251748
21203,0.8590108751941999
21205,0.6304700162074555
21207,0.8570786011469695
21209,0.6299183495178253
21211,0.6646889096598528
21213,0.7125113947128532
21215,0.7776809826639951
21217,0.7770071801566579
21219,0.7842331768388107
21221,0.7554196775986659
21223,0.7726523887973641
21225,0.7854077253218884
21227,0.613119943721421
21229,0.744714420952982
21231,0.8248024733768464
21233,0.7809575233981282
21235,0.8415920398009951
21237,0.7420240137221269
21239,0.561865990389749
22001,0.8152320359281438
22003,0.8002513998400183
22005,0.6613897203591952
22007,0.671650429246648
22009,0.7095466733179522
22011,0.8506992566460879
22013,0.5850383631713555
22015,0.7103882677285955
22017,0.46960369169685
22019,0.6904348468614918
22021,0.8592524227041993
22023,0.9280190362879238
22025,0.7493100275988961
22027,0.6055708390646493
22029,0.6413926499032881
22031,0.6726802271257097
22033,0.4339000120644345
22035,0.4037294015611448
22037,0.6052076002814919
22039,0.7394892776523702
22041,0.7415321664014549
22043,0.878797959636283
22045,0.6652006409600764
22047,0.4960270939168946
22049,0.7322169941876557
22051,0.5544737801969641
22053,0.7994149603008776
22055,0.6482094953459482
22057,0.8043178900688528
22059,0.9098187311178249
22061,0.6194855978410531
22063,0.8360543804812915
22065,0.4624248496993988
22067,0.5903733782311578
22069,0.6050531914893617
22071,0.1515679004587444
22073,0.6333105717300888
22075,0.6840623428858723
22077,0.6325842696629214
22079,0.6774229796797453
22081,0.6273825503355704
22083,0.6911780702708583
22085,0.8469026548672567
22087,0.6380407124681934
22089,0.6536631066142027
22091,0.4880765883376849
22093,0.5006361862753415
22095,0.3482764115366229
